"기준년월","HSK품목코드","수출입구분코드","수산물수출입품목명","HSK품목대분류","HSK품목중분류","HSK품목소분류","수출입구분명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-10","1603003000","I","어류의액스","1603","00","3000","수입","10800","76659","153497","1202624","2025-10-31"
"2025-10","1603004000","I","어류의즙","1603","00","4000","수입","0","0","3457","16266","2025-10-31"
"2025-10","1603009000","I","갑각류연체동물수생동물의","1603","00","9000","수입","12352","82406","671034","1909742","2025-10-31"
"2025-10","1604111000","I","연어(조제/밀폐용기에 넣은 것)","1604","11","1000","수입","37","1056","501","11191","2025-10-31"
"2025-10","1604119000","I","연어(조제/밀페용기에 넣은 것 이외 기타)","1604","11","9000","수입","5283","133221","24875","619530","2025-10-31"
"2025-10","1604121000","I","청어(밀폐용기에넣은것)","1604","12","1000","수입","2912","18986","3330","28582","2025-10-31"
"2025-10","1604129000","I","청어(통조림외조제품)","1604","12","9000","수입","53","1190","2658","31459","2025-10-31"
"2025-10","1604131000","I","정어리(밀폐용기에넣은것)","1604","13","1000","수입","48912","192352","269992","893910","2025-10-31"
"2025-10","1604139000","I","정어리(통조림외조제품)","1604","13","9000","수입","17444","44666","21130","84074","2025-10-31"
"2025-10","1604141011","I","다랭이(기름담금)","1604","14","1011","수입","18503","51888","82701","370734","2025-10-31"
"2025-10","1604141012","I","다랭이(보일드)","1604","14","1012","수입","0","0","1","22","2025-10-31"
"2025-10","1604141019","I","다랭이류(다랭이 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","1604","14","1019","수입","16484","101836","192485","1229582","2025-10-31"
"2025-10","1604141021","I","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","1604","14","1021","수입","248573","1297990","1205906","5547332","2025-10-31"
"2025-10","1604141029","I","가다랭이(기타)","1604","14","1029","수입","22207","80738","108838","394115","2025-10-31"
"2025-10","1604141031","I","버니토우(기름담근것(밀폐용기","1604","14","1031","수입","8161","87199","49229","400363","2025-10-31"
"2025-10","1604141039","I","버니토우(기타)","1604","14","1039","수입","1602","12872","3454","30010","2025-10-31"
"2025-10","1604149000","I","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","1604","14","9000","수입","348997","1549855","3562088","16423355","2025-10-31"
"2025-10","1604151000","I","고등어(조제/밀폐용기에 넣은 것)","1604","15","1000","수입","14266","55901","150227","817401","2025-10-31"
"2025-10","1604159000","I","고등어(조제/밀폐용기에 넣은 것 이외 기타)","1604","15","9000","수입","30208","244776","137648","1249188","2025-10-31"
"2025-10","1604161000","I","멸치(조제/밀폐용기에 넣은 것)","1604","16","1000","수입","5944","125583","49519","1016708","2025-10-31"
"2025-10","1604169000","I","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","1604","16","9000","수입","899","23938","28227","349229","2025-10-31"
"2025-10","1604171000","I","뱀장어(조제 또는 저장처리)(밀폐용기에 넣은 것)","1604","17","1000","수입","7690","98059","59010","885964","2025-10-31"
"2025-10","1604179000","I","뱀장어(조제 또는 저장처리)","1604","17","9000","수입","118633","1447850","1870800","22855527","2025-10-31"
"2025-10","1604180000","I","상어지느러미 기타조제저장처리상어지느러미(밀폐용기에넣은것 포함 밀폐용기이외)","1604","18","0000","수입","2796","162383","15675","2027580","2025-10-31"
"2025-10","1604191010","I","꽁치(통조림외조제품)","1604","19","1010","수입","1","28","2","34","2025-10-31"
"2025-10","1604191020","I","전갱이(밀폐용기에넣은것)","1604","19","1020","수입","0","0","75250","228392","2025-10-31"
"2025-10","1604191090","I","어류조제품(연어청어정어리고등어 등 밀폐용기에넣은것)","1604","19","1090","수입","14329","79267","184733","884719","2025-10-31"
"2025-10","1604199010","I","쥐치포(조제/밀페용기 이외 기타)","1604","19","9010","수입","361012","3102334","4245787","35622235","2025-10-31"
"2025-10","1604199090","I","어류조제품(연어청어고등어기타/조제/밀폐용기에 넣은 것)","1604","19","9090","수입","825255","4280766","9796154","47297460","2025-10-31"
"2025-10","1604201000","I","생선페이스트","1604","20","1000","수입","6975","28280","16054","91857","2025-10-31"
"2025-10","1604202000","I","생선마리네이드","1604","20","2000","수입","0","0","22493","198699","2025-10-31"
"2025-10","1604203000","I","생선소시지","1604","20","3000","수입","6456","37119","56027","363590","2025-10-31"
"2025-10","1604204010","I","생선묵(게맛)","1604","20","4010","수입","86396","317950","1436868","4402080","2025-10-31"
"2025-10","1604204090","I","생선묵(게맛의 것 이외 기타)","1604","20","4090","수입","288700","1195378","2981166","12880320","2025-10-31"
"2025-10","1604209000","I","어류조제저장제품(생선 페이스트마리네이드소시지생선묵)","1604","20","9000","수입","377864","2111156","4228222","18631876","2025-10-31"
"2025-10","1604310000","I","캐비아","1604","31","0000","수입","525","415367","3819","2825012","2025-10-31"
"2025-10","1604320000","I","캐비아 대용물","1604","32","0000","수입","231715","2253303","1791382","18442119","2025-10-31"
"2025-10","1605101010","I","게살(밀폐용기에넣은것)","1605","10","1010","수입","15","337","4078","107941","2025-10-31"
"2025-10","1605101091","I","붉은 대게살(밀폐용기에 넣은 것 훈제한 것 이외 기타)","1605","10","1091","수입","0","0","10267","134381","2025-10-31"
"2025-10","1605101099","I","기타 게살(밀폐용기에 넣은 것 훈제한 것 이외 기타)","1605","10","1099","수입","508","28097","171500","1374877","2025-10-31"
"2025-10","1605109000","I","게 조제품(게살 이외 기타)","1605","10","9000","수입","1860","20647","72021","884036","2025-10-31"
"2025-10","1605211000","I","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것)","1605","21","1000","수입","1332454","8519252","13918128","87338291","2025-10-31"
"2025-10","1605219000","I","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타)","1605","21","9000","수입","649389","7432773","5649315","61960074","2025-10-31"
"2025-10","1605290000","I","새우류(조제 또는 저장처리)","1605","29","0000","수입","11410","62043","128702","587237","2025-10-31"
"2025-10","1605301000","I","바다가재(밀폐용기에넣은것)","1605","30","1000","수입","0","0","10","819","2025-10-31"
"2025-10","1605309000","I","바다가재(통조림외)","1605","30","9000","수입","29757","100529","211628","1714067","2025-10-31"
"2025-10","1605401000","I","기타갑각류(밀폐용기에넣은것)","1605","40","1000","수입","0","0","15","125","2025-10-31"
"2025-10","1605409000","I","갑각류 조제품(게새우바다가재기타/밀폐용기에넣은것이외기타)","1605","40","9000","수입","278","3217","3302","27665","2025-10-31"
"2025-10","1605511000","I","굴(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","51","1000","수입","22","554","1278","22113","2025-10-31"
"2025-10","1605519000","I","굴(조제 또는 저장처리)(기타)","1605","51","9000","수입","6261","48012","8341","72377","2025-10-31"
"2025-10","1605520000","I","가리비과의조개(조제저장/기타 밀폐용기에 넣은 것 포함)","1605","52","0000","수입","74849","546962","1516573","8218373","2025-10-31"
"2025-10","1605531000","I","홍합(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","53","1000","수입","1","20","11","215","2025-10-31"
"2025-10","1605539000","I","홍합(조제 또는 저장처리)(기타)","1605","53","9000","수입","177841","578484","3354341","12478039","2025-10-31"
"2025-10","1605541000","I","갑오징어 기타조제저장처리갑오징어(밀폐용기에넣은것 포함 밀폐용기이외)","1605","54","1000","수입","0","0","13153","61431","2025-10-31"
"2025-10","1605542010","I","오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","54","2010","수입","861","34053","8067","196896","2025-10-31"
"2025-10","1605542091","I","조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","54","2091","수입","1465576","9233730","11199689","73473352","2025-10-31"
"2025-10","1605542099","I","오징어 기타(조제 또는 저장처리)","1605","54","2099","수입","1417967","6939699","19189898","123565850","2025-10-31"
"2025-10","1605550000","I","문어 기타조제저장처리문어(밀폐용기에넣은것 포함 밀폐용기이외)","1605","55","0000","수입","541990","3489777","4993327","29862532","2025-10-31"
"2025-10","1605561010","I","바지락(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","56","1010","수입","20408","54042","91099","231518","2025-10-31"
"2025-10","1605561090","I","바지락(조제 또는 저장처리)(기타)","1605","56","1090","수입","531418","1136108","5402978","11024492","2025-10-31"
"2025-10","1605562010","I","새조개(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","56","2010","수입","0","0","1","2","2025-10-31"
"2025-10","1605562090","I","새조개(조제 또는 저장처리)(기타)","1605","56","2090","수입","0","0","5002","9240","2025-10-31"
"2025-10","1605569010","I","클램 새조개 및 피조개 기타(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","56","9010","수입","3","62","54","949","2025-10-31"
"2025-10","1605569090","I","클램 새조개 및 피조개 기타(조제 또는 저장처리)(기타)","1605","56","9090","수입","47570","260374","434875","1821425","2025-10-31"
"2025-10","1605571000","I","전복(밀폐용기에넣은것)","1605","57","1000","수입","2","7","1067","18973","2025-10-31"
"2025-10","1605579000","I","전복(조제 또는 저장처리) 기타","1605","57","9000","수입","8000","139098","285697","3790638","2025-10-31"
"2025-10","1605581000","I","달팽이(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","58","1000","수입","0","0","20930","109446","2025-10-31"
"2025-10","1605589000","I","달팽이(조제 또는 저장처리)(기타)","1605","58","9000","수입","548","4354","308014","1623421","2025-10-31"
"2025-10","1605591010","I","골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","59","1010","수입","0","0","4","9","2025-10-31"
"2025-10","1605591090","I","골뱅이(조제 또는 저장처리)(기타)","1605","59","1090","수입","44170","650492","2772793","39034274","2025-10-31"
"2025-10","1605592090","I","소라(조제 또는 저장처리)기타","1605","59","2090","수입","0","0","8","119","2025-10-31"
"2025-10","1605599010","I","연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","59","9010","수입","0","20","14","1165","2025-10-31"
"2025-10","1605599090","I","연체동물 기타(조제 또는 저장처리)(기타)","1605","59","9090","수입","85281","440462","1540190","7841802","2025-10-31"
"2025-10","1605611000","I","해삼(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","61","1000","수입","0","0","1","34","2025-10-31"
"2025-10","1605619000","I","해삼(조제 또는 저장처리)기타","1605","61","9000","수입","128257","783922","549888","10198730","2025-10-31"
"2025-10","1605621000","I","성게(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","62","1000","수입","0","0","3","84","2025-10-31"
"2025-10","1605629000","I","성게(조제 또는 저장처리)(기타)","1605","62","9000","수입","0","0","1361","62609","2025-10-31"
"2025-10","1605631000","I","해파리(조제 또는 저장처리)(밀폐용기에 넣은 것)","1605","63","1000","수입","0","0","3","78","2025-10-31"
"2025-10","1605639000","I","해파리(조제 또는 저장처리)(기타)","1605","63","9000","수입","1252","16257","20741","218474","2025-10-31"
"2025-10","1605690000","I","기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함 밀폐용기에 넣지 않은 것)-해삼성게해파리제외","1605","69","0000","수입","375","3899","22847","150869","2025-10-31"
"2025-10","2008995010","I","김","2008","99","5010","수입","3220","184386","167317","3402595","2025-10-31"
"2025-10","2008995090","I","조제한 해조류 김 제외","2008","99","5090","수입","13519","139378","245714","2404628","2025-10-31"
"2025-10","2102203010","I","클로렐라 효모(둥글넓적한 것)","2102","20","3010","수입","345","12714","1404","54985","2025-10-31"
"2025-10","2102203090","I","클로렐라 효모(기타)","2102","20","3090","수입","71","2314","6698","120084","2025-10-31"
"2025-10","2102204010","I","스리루리나 효모(둥글넓적한 것)","2102","20","4010","수입","372","6782","9000","239687","2025-10-31"
"2025-10","2102204090","I","스리루리나 효모(기타)","2102","20","4090","수입","5230","499793","74171","5573935","2025-10-31"
"2025-10","2104102000","I","어류의 수우프 브로드와 수우프 브로드 제조용 조제품","2104","10","2000","수입","4114","21477","5688","42394","2025-10-31"
"2025-10","2301201000","I","어류의 분.조분 및 펠리트","2301","20","1000","수입","6619628","11424212","48001052","79919872","2025-10-31"
"2025-10","2301209000","I","어류외기타 분.조분 및 펠리트","2301","20","9000","수입","50011","54647","2492634","2798093","2025-10-31"
"2025-10","2501001010","I","암염(岩鹽)","2501","00","1010","수입","263095","112119","2499803","1047547","2025-10-31"
"2025-10","2501001020","I","천일염","2501","00","1020","수입","404793372","15841285","4288706051","179071232","2025-10-31"
"2025-10","2501009010","I","식염","2501","00","9010","수입","34909626","2461574","200964884","16149868","2025-10-31"
"2025-10","2501009020","I","순염화나트륨","2501","00","9020","수입","1915698","1743867","16602939","10986002","2025-10-31"
"2025-10","2501009090","I","기타소금해수","2501","00","9090","수입","13680770","870074","75220057","7338109","2025-10-31"
"2025-10","4103901010","I","원피(장어류의 것)(비유연처리의 것)","4103","90","1010","수입","0","0","15","1073","2025-10-31"
"2025-10","7101210000","I","양식진주(가공하지않은것)","7101","21","0000","수입","53","20975","506","214032","2025-10-31"
"2025-10","7101220000","I","양식진주(가공한것)","7101","22","0000","수입","69","180169","1046","2445010","2025-10-31"
"2025-10","7116101000","I","천연진주로만든 것","7116","10","1000","수입","24","1512","600","81553","2025-10-31"
"2025-10","7116102000","I","양식진주로 만든 것","7116","10","2000","수입","108","32436","2154","1006771","2025-10-31"
"2025-10","9601901010","I","진주양식용핵","9601","90","1010","수입","2","112","597","19666","2025-10-31"
"2025-10","9601901090","I","패각(기타)","9601","90","1090","수입","141359","261473","4871787","2084754","2025-10-31"
"2025-10","9606291000","I","조개껍질로 만든것","9606","29","1000","수입","308","34997","5467","338444","2025-10-31"
